"id"	"host_id"	"host_name"	"borough"	"number_reviews"	"review_scores"	"scaled_scores"	"losing_scores"	"price"	"room_type"	"minimum_nights"	"area"	"rental_price"	"availability_2017"	"availability_2018"	"availability_total"
10449728	6154254	"Brian"	"Manhattan"	76	9.08	90.81	9.19	250	"Entire home/apt"	3	2952.3	3322.8	0	28	28
1444400	7755092	"Ron"	"Manhattan"	107	9.32	93.18	6.82	249	"Private room"	1	1865.6	2060.6	53	55	108
13973514	14766250	"Adam"	"Brooklyn"	50	8.37	83.72	16.28	279	"Private room"	2	2286.1	4731.2	0	9	9
1524711	8135210	"Milena"	"Queens"	45	9.86	98.55	1.45	247	"Entire home/apt"	4	2404.4	4093.4	0	10	10
29455	126607	"Laurine"	"Manhattan"	118	6.86	68.59	31.41	258	"Entire home/apt"	2	2857.4	3754.2	307	294	601
2060275	10545845	"Evan"	"Manhattan"	66	9.28	92.81	7.19	292	"Private room"	1	2189	4790	0	33	33
15841588	49111730	"Emanuel"	"Manhattan"	80	8.6	86.03	13.97	226	"Private room"	1	1669.3	3043.5	218	211	429
8311468	10023505	"Gabriel"	"Brooklyn"	57	9.63	96.35	3.65	296	"Shared room"	1	2147.4	4685.6	0	14	14
16481858	4970579	"Sasha"	"Brooklyn"	83	8.84	88.43	11.57	259	"Entire home/apt"	2	2792	3429.3	129	126	255
5557135	28809821	"Michelle"	"Manhattan"	79	9.38	93.75	6.25	250	"Shared room"	1	1550.6	3614.8	17	22	39
8609750	45286575	"Joseph"	"Manhattan"	79	9.48	94.83	5.17	321	"Entire home/apt"	14	2554.8	4590.2	245	236	481
2244409	9605150	"Ata"	"Manhattan"	95	9.38	93.78	6.22	331	"Entire home/apt"	2	3792.6	5154.9	3	11	14
5298896	3868692	"Lucas"	"Manhattan"	85	9.45	94.45	5.55	239	"Private room"	3	1777.6	2962.5	142	139	281
172445	602224	"Adrian"	"Manhattan"	112	8.09	80.86	19.14	295	"Entire home/apt"	2	2586.5	5204.6	339	321	660
17583983	105394139	"Ciprian"	"Bronx"	48	9.92	99.24	0.76	208	"Private room"	3	1825.7	3770.6	338	320	658
13642383	899479	"Brennon"	"Brooklyn"	103	9.54	95.44	4.56	262	"Private room"	3	2199.7	3146.2	37	40	77
14425195	88769411	"Ilan"	"Manhattan"	77	9.43	94.32	5.68	271	"Private room"	2	2105.4	5228.8	364	337	701
16914950	111664112	"Jessica"	"Manhattan"	79	9.37	93.65	6.35	284	"Entire home/apt"	3	4577.5	4050.1	10	16	26
6016379	31229085	"Shawn"	"Manhattan"	106	9.37	93.73	6.27	245	"Private room"	1	1808.6	3907.6	152	148	300
2210615	11276922	"Everett"	"Manhattan"	59	9.44	94.41	5.59	284	"Entire home/apt"	2	2672.3	4371.9	0	11	11
6922269	35594166	"A.G."	"Manhattan"	90	8.75	87.54	12.46	225	"Private room"	6	1685.8	3126.4	6	13	19
9634829	12298772	"Harrison"	"Manhattan"	75	8.56	85.6	14.4	222	"Private room"	2	1623.7	3184.4	0	27	27
12135584	65137877	"Vanessa"	"Manhattan"	102	9.38	93.81	6.19	281	"Entire home/apt"	2	3302.2	3984	160	156	316
8473919	1098624	"Ben"	"Brooklyn"	78	9.52	95.18	4.82	126	"Private room"	3	1327.9	2758.8	0	42	42
10034187	47554473	"Mae"	"Brooklyn"	81	8.73	87.3	12.7	239	"Entire home/apt"	3	3148.1	3712.8	362	339	701
602765	2982876	"Alon"	"Brooklyn"	88	9.67	96.73	3.27	207	"Private room"	1	1754.4	3271.8	0	15	15
6404584	33403059	"Joshua"	"Brooklyn"	81	9.05	90.48	9.52	219	"Private room"	5	1804.3	4313.1	0	16	16
15165678	96222872	"Nc"	"Manhattan"	98	9.04	90.35	9.65	347	"Entire home/apt"	1	3266.7	6390.3	287	276	563
16140113	10030196	"Mike"	"Brooklyn"	58	8.26	82.58	17.42	184	"Private room"	2	1603	1617.2	133	130	263
775016	4088378	"Karin"	"Brooklyn"	77	9.71	97.15	2.85	232	"Private room"	2	1887.8	3396.6	365	329	694
9692905	3951955	"Nikhil"	"Manhattan"	62	9.47	94.67	5.33	278	"Entire home/apt"	3	2448.2	4238.9	0	11	11
492977	2413453	"Daniel"	"Brooklyn"	69	9.64	96.39	3.61	244	"Private room"	1	1956.2	3555.4	364	337	701
15377806	8903368	"Judith"	"Manhattan"	57	7.59	75.93	24.07	242	"Private room"	1	1797.4	3890.5	56	58	114
7272530	8792814	"Caroline"	"Brooklyn"	78	7.92	79.21	20.79	202	"Private room"	1	1742.5	3159.5	364	338	702
17303918	24426044	"Lydia"	"Brooklyn"	76	9.62	96.17	3.83	231	"Private room"	1	1924.8	2722	359	337	696
4416970	22628166	"Caroline"	"Brooklyn"	82	8.97	89.66	10.34	182	"Private room"	1	1590.7	2919	336	320	656
1404282	3407762	"Ibrahim"	"Manhattan"	58	8.56	85.56	14.44	280	"Entire home/apt"	4	2687.9	3206.7	0	9	9
10801360	4149899	"Salam"	"Bronx"	13	5.24	52.37	47.63	232	"Entire home/apt"	3	2067.4	2714.7	361	338	699
8257585	41547419	"Candy"	"Manhattan"	104	9.08	90.78	9.22	356	"Entire home/apt"	3	3351.4	4684.6	194	188	382
4925517	22210080	"Kyle"	"Manhattan"	132	9.34	93.38	6.62	227	"Private room"	1	1693.1	3394	43	46	89
14799088	92443044	"Sam"	"Manhattan"	81	8.42	84.23	15.77	222	"Entire home/apt"	1	1813.4	2403.8	0	16	16
13822434	14078461	"Emma"	"Manhattan"	71	9.46	94.58	5.42	149	"Private room"	7	1225.9	2162.7	0	13	13
4270683	5835210	"Daniela"	"Queens"	42	9.77	97.71	2.29	189	"Entire home/apt"	4	2288.9	4463.9	179	174	353
14991333	5121858	"Erica"	"Brooklyn"	97	9.54	95.42	4.58	192	"Private room"	2	1727.3	2474.7	143	140	283
16521978	38621500	"Evie"	"Queens"	24	9.82	98.25	1.75	129	"Private room"	2	1407.3	1949.9	246	237	483
2692428	13779724	"A."	"Manhattan"	117	8.48	84.77	15.23	248	"Entire home/apt"	4	4474.7	4857.9	0	13	13
60680	292630	"Mich"	"Manhattan"	111	8.05	80.46	19.54	239	"Entire home/apt"	5	1932.4	4387	319	305	624
16719029	110806844	"Rich"	"Manhattan"	88	9.29	92.86	7.14	216	"Private room"	3	1560	3708.5	294	282	576
8220472	2390324	"Merv??"	"Brooklyn"	78	9.62	96.17	3.83	253	"Entire home/apt"	3	2711.4	4479.9	0	17	17
673760	2219255	"Natalie"	"Brooklyn"	116	7.77	77.66	22.34	157	"Private room"	2	1479.9	2675	104	103	207
12651245	68719139	"Nick"	"Brooklyn"	61	9.12	91.2	8.8	153	"Private room"	6	1499.8	2558.2	16	21	37
6799864	35595560	"Lisa"	"Manhattan"	83	8.16	81.58	18.42	256	"Entire home/apt"	365	2038.2	3509.4	64	65	129
16353465	107085827	"James"	"Queens"	27	8.43	84.35	15.65	180	"Private room"	2	1608.2	2042	0	20	20
3835766	18397763	"Seun And Fola"	"Brooklyn"	98	9.16	91.56	8.44	195	"Private room"	2	1710.4	3501.9	349	329	678
296345	496164	"Todd"	"Brooklyn"	115	9	89.97	10.03	213	"Private room"	3	1809	2872	358	337	695
217660	1124428	"Sonia"	"Manhattan"	100	8.62	86.23	13.77	227	"Private room"	4	1703	4271.6	131	128	259
16364067	1528114	"K."	"Brooklyn"	58	9.57	95.69	4.31	235	"Entire home/apt"	2	2011.1	3562.7	29	33	62
4559590	7752638	"Colin"	"Brooklyn"	90	9.15	91.46	8.54	160	"Private room"	1	1460.7	1733.9	301	288	589
13674349	62028227	"George"	"Brooklyn"	71	9.71	97.06	2.94	292	"Entire home/apt"	3	2700	4897.8	349	329	678
260618	1367316	"Deb"	"Brooklyn"	111	8.81	88.08	11.92	215	"Entire home/apt"	1	2453.3	3053.6	263	253	516
2998174	5684941	"Jade"	"Brooklyn"	93	8.97	89.68	10.32	177	"Private room"	2	1560.7	1723.6	278	267	545
15289988	97322831	"Julio"	"Bronx"	48	3.26	32.56	67.44	198	"Private room"	1	1707.4	3350	362	339	701
2908865	14860746	"Cynthia"	"Manhattan"	73	9.39	93.87	6.13	256	"Private room"	3	1930	3892.9	362	338	700
8844652	34738391	"Rae"	"Brooklyn"	81	9.62	96.25	3.75	193	"Shared room"	1	1361.3	2735.1	0	16	16
16274179	35606248	"Blake, Orion And Madia"	"Brooklyn"	83	9.15	91.52	8.48	193	"Private room"	1	1650	2690.4	335	319	654
4339690	361155	"Alexandra"	"Brooklyn"	109	9.62	96.17	3.83	196	"Private room"	2	1710.9	3159.2	277	266	543
8869871	23165464	"Zhenni"	"Queens"	44	8.45	84.5	15.5	249	"Private room"	1	2098.4	3429.9	365	332	697
12542544	64837317	"Michael"	"Manhattan"	101	9.22	92.16	7.84	309	"Entire home/apt"	4	3508.1	5062.7	200	194	394
8616102	13487080	"Mary"	"Manhattan"	49	9.41	94.11	5.89	277	"Private room"	1	2115.3	5090.2	0	15	15
510218	2513726	"Margaret"	"Manhattan"	120	9.49	94.86	5.14	284	"Entire home/apt"	2	3432.4	4844.2	269	259	528
15966657	7958158	"Celine"	"Manhattan"	35	9.34	93.37	6.63	258	"Private room"	1	1937.5	3139.6	271	261	532
9678488	50003858	"Michael"	"Manhattan"	69	9.22	92.25	7.75	305	"Entire home/apt"	1	2814.8	4666.8	0	18	18
11839668	62829649	"Galina"	"Manhattan"	113	9	89.97	10.03	388	"Entire home/apt"	2	3316.9	7348.5	328	313	641
14798941	1385016	"Bradley"	"Brooklyn"	82	9.03	90.25	9.75	213	"Private room"	2	1787.9	4854.1	59	61	120
14125891	32545798	"Sasha"	"Brooklyn"	91	9.77	97.73	2.27	214	"Private room"	1	1812.4	3231.8	6	13	19
15745537	5321130	"Anna"	"Brooklyn"	93	8.6	85.97	14.03	377	"Entire home/apt"	5	4718.5	6960.9	189	183	372
5051551	26083301	"Ariell"	"Brooklyn"	118	9.04	90.43	9.57	133	"Private room"	1	1340.6	1944	3	11	14
498052	2426779	"Regina"	"Brooklyn"	110	9.54	95.42	4.58	265	"Private room"	1	2159.7	3801	337	320	657
11465084	48870027	"Selim"	"Manhattan"	78	9.28	92.75	7.25	335	"Entire home/apt"	3	3193.1	5621.8	365	334	699
268868	1408733	"Sergio"	"Manhattan"	103	8.25	82.53	17.47	309	"Entire home/apt"	4	2486.7	5568.2	0	29	29
6567966	34354310	"Carl"	"Manhattan"	101	9.41	94.11	5.89	299	"Entire home/apt"	3	2542.2	5752.4	320	306	626
8300721	43766349	"Carol"	"Bronx"	14	9.86	98.61	1.39	153	"Private room"	3	1564.7	2355	357	337	694
9578346	1682636	"Raina"	"Brooklyn"	63	9.67	96.72	3.28	240	"Entire home/apt"	2	2068.7	3300.5	0	13	13
14473014	2504204	"Christine"	"Manhattan"	72	9.36	93.61	6.39	254	"Private room"	3	1889.9	3545.1	70	71	141
6291454	20565470	"Branden"	"Brooklyn"	61	9.53	95.27	4.73	267	"Entire home/apt"	3	3583	2864.4	0	31	31
11774259	13974537	"Ahmed"	"Brooklyn"	81	9.15	91.49	8.51	199	"Private room"	1	1705.8	1021.9	169	164	333
7348510	9484594	"Dominique"	"Brooklyn"	93	7.92	79.18	20.82	175	"Entire home/apt"	1	1995.9	1043.6	124	122	246
4977756	25659180	"Justin"	"Brooklyn"	63	9.69	96.9	3.1	244	"Entire home/apt"	2	2476.9	3178.3	0	12	12
14732979	3300936	"Brandon"	"Manhattan"	73	9.12	91.23	8.77	265	"Entire home/apt"	4	3645.9	4133.6	19	24	43
12824752	69971042	"Izzy"	"Queens"	52	9.75	97.54	2.46	237	"Entire home/apt"	1	2073.5	3368.6	341	323	664
15473161	99291033	"Stay"	"Queens"	24	9.85	98.54	1.46	160	"Private room"	1	1535.7	2457.4	90	89	179
10732710	46900979	"J.D."	"Brooklyn"	67	9.64	96.37	3.63	280	"Entire home/apt"	5	2349	3001.2	14	20	34
8720923	41324442	"Richard"	"Manhattan"	98	9.32	93.2	6.8	234	"Private room"	4	1802.6	3455.5	0	29	29
9404985	48771768	"Leonardo"	"Manhattan"	109	8.46	84.56	15.44	278	"Entire home/apt"	2	3342.4	3173.9	225	217	442
9664537	49946447	"Rah"	"Queens"	55	9.25	92.46	7.54	176	"Private room"	2	1636.1	2314.5	162	158	320
408133	2010787	"Amma"	"Manhattan"	107	8.36	83.61	16.39	369	"Entire home/apt"	3	3658.8	5245.3	153	149	302
14637667	58790414	"Kimi"	"Manhattan"	67	9.22	92.21	7.79	247	"Shared room"	2	1562.5	2484.3	21	26	47
16599362	36160487	"David"	"Brooklyn"	70	8.89	88.93	11.07	156	"Private room"	2	1450.2	3090.2	143	140	283
1814279	6841194	"Eric"	"Brooklyn"	140	7.96	79.62	20.38	256	"Entire home/apt"	2	5019.3	4608.2	181	175	356
17908331	4601948	"Lily"	"Manhattan"	68	9.44	94.41	5.59	278	"Entire home/apt"	2	2155.1	3489.1	0	11	11
4355934	16954768	"Hugo"	"Manhattan"	125	8.6	86.04	13.96	133	"Private room"	2	1184.8	2635.5	157	153	310
12826965	69989416	"Sammi"	"Queens"	65	9.19	91.94	8.06	134	"Private room"	1	1409.4	1628.2	132	129	261
816637	1099716	"Alvaro"	"Queens"	70	9.19	91.93	8.07	212	"Private room"	2	1851.6	3804	361	339	700
14450731	10747057	"Jessica"	"Brooklyn"	81	9.71	97.14	2.86	140	"Private room"	2	1361.5	1999.6	266	256	522
1948591	1267694	"Viv"	"Manhattan"	119	9.16	91.56	8.44	309	"Entire home/apt"	1	3752.9	4630.9	303	290	593
10041589	49535506	"Nic"	"Queens"	45	9.23	92.26	7.74	207	"Private room"	5	1813.5	2680.5	0	12	12
9050105	47219962	"Babajide"	"Brooklyn"	109	8.88	88.82	11.18	258	"Entire home/apt"	2	2175.3	3759	291	279	570
16636519	49058105	"William"	"Brooklyn"	80	8.6	85.98	14.02	253	"Entire home/apt"	1	3205.4	3213.6	15	21	36
11872521	5175118	"Jonjon"	"Brooklyn"	101	9.68	96.76	3.24	233	"Private room"	2	2016.5	2561.1	331	315	646
9279049	844197	"Greg"	"Brooklyn"	100	9.62	96.18	3.82	215	"Private room"	1	1847.8	2741.5	319	305	624
4291200	19597910	"Ruth"	"Queens"	55	9.82	98.19	1.81	244	"Private room"	2	2107.3	3988.2	230	222	452
4464508	23162890	"Terrance"	"Brooklyn"	97	9.14	91.37	8.63	211	"Private room"	1	1755.2	3360.5	365	327	692
8954035	1311019	"Alberta And Chiara"	"Manhattan"	96	8.56	85.6	14.4	208	"Private room"	5	1539.5	3877.4	92	91	183
4424391	15310997	"Mor"	"Manhattan"	62	8.5	85.01	14.99	322	"Entire home/apt"	365	4065.6	4460.8	335	319	654
3447238	13637847	"Sasha"	"Brooklyn"	90	8.62	86.16	13.84	237	"Entire home/apt"	3	2315.2	2326.2	320	306	626
2561229	6194487	"Rocio & James"	"Manhattan"	150	9.35	93.46	6.54	238	"Entire home/apt"	1	2493.1	4604.4	237	229	466
1965766	10153970	"Lindsay"	"Manhattan"	50	9.5	94.96	5.04	272	"Entire home/apt"	1	3826.2	4034.4	0	9	9
3850493	19349568	"Joseph"	"Brooklyn"	112	7.5	74.95	25.05	267	"Entire home/apt"	3	3382.3	3330.1	364	338	702
15771318	924614	"Rich"	"Manhattan"	38	9.14	91.41	8.59	316	"Entire home/apt"	1	4528.3	4888	343	324	667
1645772	8026393	"Ruth"	"Manhattan"	113	8.78	87.78	12.22	272	"Private room"	1	2038.2	4628.9	310	296	606
8293281	634004	"Chris"	"Brooklyn"	65	9.57	95.69	4.31	231	"Private room"	2	1941.9	3987	126	124	250
4294546	13402436	"Manuela"	"Brooklyn"	95	9.54	95.4	4.6	264	"Entire home/apt"	1	4147	3283.6	85	85	170
62095	281764	"Colette&Sean"	"Brooklyn"	145	5.8	58.05	41.95	202	"Entire home/apt"	3	1844.8	4312.3	295	283	578
14322678	7817169	"Henri"	"Brooklyn"	64	9.71	97.14	2.86	245	"Entire home/apt"	5	2029.9	3694	0	10	10
7934969	41843786	"Jorge"	"Brooklyn"	109	8.74	87.41	12.59	285	"Entire home/apt"	1	2430.4	4849.8	73	74	147
3549126	249182	"Chien"	"Brooklyn"	109	9.58	95.8	4.2	294	"Entire home/apt"	2	2951.9	5171.6	11	17	28
16295080	106606306	"Ari"	"Manhattan"	85	9.28	92.82	7.18	237	"Entire home/apt"	1	1816.6	3614.5	72	73	145
10222008	52526463	"Amy"	"Manhattan"	70	6.61	66.14	33.86	248	"Entire home/apt"	3	2488.5	3656	0	26	26
13142326	73247571	"Sergio"	"Brooklyn"	93	9.02	90.2	9.8	215	"Private room"	3	1826.6	3570.7	158	154	312
3628328	1279211	"Aldo"	"Bronx"	16	7.98	79.81	20.19	236	"Entire home/apt"	3	2703.3	3961.9	0	31	31
17135432	44437046	"Azita"	"Brooklyn"	68	9.68	96.75	3.25	372	"Entire home/apt"	2	4034	5352.5	299	287	586
6433445	1905361	"Gillian"	"Brooklyn"	87	9.71	97.08	2.92	271	"Entire home/apt"	4	2614.8	4222.2	87	87	174
5557865	1619955	"Michael"	"Brooklyn"	79	9.57	95.71	4.29	250	"Entire home/apt"	365	2213.2	4676.3	57	59	116
11653913	10575779	"Andrea"	"Queens"	15	4.01	40.06	59.94	298	"Entire home/apt"	2	2733.4	4229	0	12	12
9769084	50371112	"Sadie"	"Manhattan"	72	8.32	83.16	16.84	362	"Entire home/apt"	7	3296.1	4644.6	19	24	43
9862199	32787246	"Heather"	"Manhattan"	73	9.24	92.36	7.64	245	"Entire home/apt"	3	2112.8	3556.6	0	18	18
13866843	50524191	"Claire"	"Brooklyn"	98	9.01	90.14	9.86	136	"Private room"	3	1356	2613.3	336	319	655
249804	1309145	"Franca"	"Manhattan"	103	9.43	94.33	5.67	264	"Entire home/apt"	7	3886.2	4246	274	264	538
8965178	444172	"Rachel"	"Brooklyn"	93	9.62	96.21	3.79	188	"Private room"	2	1667.4	3449.3	43	46	89
494823	2444711	"V.A"	"Manhattan"	109	7.4	73.97	26.03	250	"Entire home/apt"	1	3021.5	4300	60	62	122
13948226	9444672	"Sara"	"Brooklyn"	91	9.56	95.6	4.4	294	"Entire home/apt"	5	2486.2	4545.9	35	38	73
4343772	627640	"Matt"	"Manhattan"	99	9.49	94.87	5.13	248	"Private room"	3	1853.7	3858.7	89	89	178
1106033	6072984	"Liam"	"Brooklyn"	76	8.56	85.64	14.36	227	"Entire home/apt"	365	2049.8	3085.3	134	131	265
16396370	63920328	"Grace"	"Queens"	48	9.79	97.91	2.09	205	"Entire home/apt"	3	4142.1	3173.5	0	16	16
13314169	1789655	"James & Jen"	"Brooklyn"	108	7.51	75.1	24.9	332	"Entire home/apt"	3	3140.5	4288.8	123	121	244
3131982	15904341	"Monica"	"Brooklyn"	54	7.78	77.84	22.16	212	"Entire home/apt"	8	2408.6	3123.3	0	17	17
2922197	1447684	"Rosa"	"Brooklyn"	98	9.58	95.85	4.15	188	"Private room"	1	1632.8	2347	259	250	509
6799550	16925759	"Marc"	"Brooklyn"	89	8.79	87.85	12.15	117	"Shared room"	3	1019	2354.1	363	339	702
2197725	7181895	"Jake & Yumi"	"Manhattan"	64	9.49	94.93	5.07	379	"Entire home/apt"	2	3141.7	5168.9	0	9	9
14783949	42696678	"Jordan &"	"Brooklyn"	83	9.55	95.52	4.48	217	"Private room"	1	1817.7	2121.8	86	86	172
6524675	16476934	"Matt"	"Brooklyn"	78	8.7	86.96	13.04	252	"Entire home/apt"	14	2236.4	4046.3	182	176	358
12618467	13183346	"Shaun"	"Manhattan"	97	9.43	94.29	5.71	276	"Entire home/apt"	3	3791	4394.6	303	290	593
9940253	51087754	"Chen"	"Manhattan"	75	8.8	88.02	11.98	219	"Private room"	2	1652.9	3554.8	0	14	14
10903239	25233578	"Jason"	"Manhattan"	106	9.37	93.72	6.28	301	"Entire home/apt"	1	2922.6	4912.1	335	319	654
8861719	46389507	"Kenneth"	"Brooklyn"	66	9.09	90.89	9.11	181	"Private room"	2	1592.7	1915.5	0	13	13
103161	465278	"Ade"	"Brooklyn"	126	9.55	95.49	4.51	300	"Entire home/apt"	1	3449.5	4509.1	344	325	669
15969238	10038545	"Raymon"	"Manhattan"	69	9.24	92.41	7.59	319	"Entire home/apt"	2	3234.9	5109.3	223	216	439
12021392	51312860	"Herb"	"Brooklyn"	101	9.7	96.96	3.04	212	"Private room"	1	1851.6	3658.1	37	40	77
11639700	61703197	"Jenna"	"Brooklyn"	87	9.54	95.44	4.56	269	"Entire home/apt"	1	2545.1	4399.8	160	156	316
13752840	9291991	"Jason"	"Brooklyn"	94	9.6	96.03	3.97	300	"Entire home/apt"	2	3211.4	3690.2	0	19	19
17121101	20120009	"Jannices"	"Brooklyn"	55	7.94	79.36	20.64	281	"Entire home/apt"	1	3696.3	5350.8	299	287	586
12792631	69658002	""	"Manhattan"	64	8.47	84.66	15.34	270	"Private room"	3	1981.8	3532.7	363	339	702
15948730	63973186	"Sally"	"Manhattan"	89	9.31	93.11	6.89	322	"Private room"	1	2514.3	5307.9	72	73	145
2939670	15009272	"Yolanda"	"Queens"	67	9.21	92.06	7.94	167	"Private room"	2	1646.5	3213.8	323	309	632
10875014	55127556	"Dean"	"Brooklyn"	74	9.57	95.74	4.26	288	"Entire home/apt"	3	3154.2	4398.9	356	336	692
8459000	1447988	"Patrick And Erin"	"Brooklyn"	60	7.82	78.15	21.85	222	"Private room"	1	1858.1	3938.2	364	339	703
4692541	9510645	"Rylan"	"Brooklyn"	94	8.76	87.62	12.38	295	"Entire home/apt"	1	4304.1	3716.7	364	337	701
1497971	682381	"Mariyam"	"Brooklyn"	81	9.76	97.58	2.42	205	"Private room"	365	1770.3	2911	179	173	352
16414226	2492654	"Ben"	"Brooklyn"	99	9.69	96.89	3.11	176	"Private room"	1	1595.2	2914.5	2	10	12
3732008	16823995	"Patrik"	"Brooklyn"	108	9.12	91.2	8.8	184	"Private room"	2	1623	2265.4	12	18	30
5091056	26301893	"Claude"	"Queens"	37	9.86	98.56	1.44	221	"Private room"	1	1937.4	3724.7	121	119	240
13203601	69286284	"Kofi"	"Manhattan"	90	8.43	84.25	15.75	255	"Entire home/apt"	1	1988.8	4061.8	35	38	73
16576705	106184494	"Jose"	"Brooklyn"	101	8.96	89.55	10.45	199	"Private room"	1	1728.2	1932.4	72	73	145
10399663	50593920	"Martin"	"Brooklyn"	85	8.9	89.02	10.98	164	"Private room"	1	1480.2	3070.3	89	89	178
7688839	2060383	"Lisa"	"Brooklyn"	72	9.61	96.13	3.87	273	"Entire home/apt"	3	3053.7	3340.1	15	20	35
11799451	33547829	"Alexander"	"Manhattan"	103	8.21	82.08	17.92	264	"Entire home/apt"	2	2204.6	4152.3	258	249	507
13004996	71717596	"Beth"	"Queens"	65	9.78	97.75	2.25	243	"Entire home/apt"	2	2479.7	5022	0	24	24
6091850	31614694	"Silvia"	"Queens"	84	8.98	89.77	10.23	220	"Entire home/apt"	2	3755.9	3273.1	202	196	398
10368358	1522203	"Jessica"	"Brooklyn"	99	8.7	86.96	13.04	283	"Entire home/apt"	2	2796.4	3966.4	132	129	261
322604	1651591	"Todd"	"Brooklyn"	125	9.78	97.79	2.21	222	"Private room"	2	1852.7	2467.4	165	160	325
2160591	6326737	"Benjamin"	"Brooklyn"	103	8.96	89.62	10.38	207	"Private room"	3	1704.9	3672.6	361	338	699
14869440	7128634	"Landon"	"Brooklyn"	54	7.6	76.02	23.98	263	"Entire home/apt"	2	4615.7	3136.2	31	35	66
13413622	24662389	"Quinn"	"Manhattan"	107	9.31	93.09	6.91	350	"Entire home/apt"	1	3982.5	4914.5	315	301	616
13361785	9949656	"Scott"	"Brooklyn"	63	8.63	86.35	13.65	319	"Entire home/apt"	3	4646.2	4307.8	0	31	31
257097	315401	"Jaime"	"Brooklyn"	93	8.88	88.81	11.19	306	"Entire home/apt"	4	3316.8	4683.1	94	93	187
10473730	9383056	"Dave"	"Brooklyn"	44	9.68	96.81	3.19	183	"Private room"	5	1601.7	3509	0	15	15
15597119	2456412	"Amy"	"Brooklyn"	78	9.63	96.35	3.65	305	"Entire home/apt"	2	2564.3	4760.5	0	17	17
11655076	7148895	"Stephanie"	"Manhattan"	87	9.01	90.06	9.94	323	"Entire home/apt"	2	2869.2	5432.8	39	42	81
17734779	113124855	"Sam"	"Manhattan"	76	9.49	94.89	5.11	173	"Shared room"	3	1035.7	1889.2	343	324	667
6974249	6623402	"Robert"	"Brooklyn"	79	9.57	95.72	4.28	258	"Entire home/apt"	1	2948.9	3581.1	0	21	21
14550279	27563168	"A J"	"Queens"	62	8.97	89.74	10.26	226	"Entire home/apt"	1	3125.3	3401.4	354	334	688
4614525	8329641	"Ros"	"Brooklyn"	81	8.92	89.24	10.76	241	"Private room"	5	1990.5	3198.5	0	32	32
7264659	6994503	"Olivier"	"Manhattan"	69	9.4	93.97	6.03	278	"Entire home/apt"	3	2296.5	5106.2	0	13	13
6277476	3764548	"Lori"	"Manhattan"	75	9.48	94.81	5.19	274	"Entire home/apt"	14	2476	3375.5	0	10	10
656535	3307004	"Vikas"	"Manhattan"	124	9.39	93.9	6.1	166	"Private room"	1	1337.9	2932.7	0	18	18
9350060	48525953	"Tom"	"Manhattan"	107	8.53	85.31	14.69	307	"Entire home/apt"	3	3597.2	5027.3	332	316	648
15942919	103487672	"Roy"	"Brooklyn"	81	9.72	97.22	2.78	158	"Private room"	3	1504.3	1699.2	80	80	160
8117209	3250450	"Petya"	"Queens"	49	9.74	97.38	2.62	149	"Shared room"	9	1254.3	1588.2	353	333	686
15324542	6202359	"Justin"	"Brooklyn"	47	9.74	97.44	2.56	139	"Private room"	365	1342.6	2733	211	205	416
3913873	19537987	"Elina"	"Brooklyn"	91	9.58	95.78	4.22	219	"Shared room"	1	1546.5	3410.4	326	311	637
15159381	2226623	"Mario"	"Manhattan"	67	9.25	92.48	7.52	279	"Entire home/apt"	4	2309.8	4151.5	274	264	538
12124688	762610	"Christopher"	"Queens"	53	8.96	89.58	10.42	248	"Entire home/apt"	1	2785.5	3751.8	303	290	593
4973520	12342828	"Marco"	"Manhattan"	90	8.86	88.64	11.36	219	"Private room"	3	1654.8	2573.8	15	20	35
13446210	7022470	"Birch"	"Brooklyn"	86	9.64	96.39	3.61	299	"Entire home/apt"	1	2569.1	4154.5	58	60	118
336220	1711529	"Jason"	"Manhattan"	129	8.52	85.19	14.81	271	"Private room"	2	2032.6	3857.5	314	300	614
1493265	1610233	"Diana"	"Brooklyn"	64	9.65	96.46	3.54	276	"Entire home/apt"	2	3721.2	3536.1	104	103	207
15789845	49180797	"Lexy"	"Queens"	51	9.85	98.53	1.47	272	"Entire home/apt"	1	3225.8	4255.5	149	145	294
11740802	62021738	"Aaron"	"Brooklyn"	123	9.56	95.62	4.38	168	"Private room"	1	1511.9	3639.4	255	246	501
7245691	344453	"Richard"	"Brooklyn"	97	9.58	95.8	4.2	221	"Private room"	3	1855	4021.9	58	60	118
2671737	8212880	"Micky"	"Manhattan"	75	6.59	65.87	34.13	196	"Private room"	3	1499.5	2710.9	0	11	11
14858777	9030453	"Irie"	"Manhattan"	71	8.8	88	12	217	"Private room"	5	1663.3	2838	343	324	667
17951818	122945571	"Eros"	"Manhattan"	53	9.18	91.77	8.23	217	"Shared room"	3	1310.3	2928.9	314	300	614
6405051	24018734	"Ari&Remy"	"Brooklyn"	97	8.98	89.83	10.17	183	"Private room"	4	1617.5	1412.7	328	313	641
1781611	7309952	"Audrey"	"Queens"	47	9.77	97.72	2.28	226	"Entire home/apt"	365	3322.1	4112.4	219	212	431
9012991	36889012	"Michael"	"Brooklyn"	107	7.87	78.68	21.32	175	"Private room"	1	1605.3	2092.4	359	337	696
16037130	11402865	"Michael"	"Manhattan"	54	9.42	94.18	5.82	266	"Entire home/apt"	2	3141.2	4914.2	0	12	12
